"ATAC_SYMBOL","ENSEMBL","RNA_SYMBOL","RNA_logFC","RNA_P_Value","Avg_ATAC_logFC","nb_sig_peak","GENENAME","BAF.gene","TF.gene"
NA,"ENSG00000169885","CALML6",-0.135453194825599,0.77007814375359,NA,NA,NA,"NO","NO"
NA,"ENSG00000169891","REPS2",-0.185806544135442,0.363981058506177,NA,NA,NA,"NO","NO"
NA,"ENSG00000169894","MUC3A",-0.0813004697568456,0.708306312528273,NA,NA,NA,"NO","NO"
NA,"ENSG00000169895","SYAP1",0.00627474138129713,0.965345528412587,NA,NA,NA,"NO","NO"
NA,"ENSG00000169896","ITGAM",-0.954331955973912,0.270804667293534,NA,NA,NA,"NO","NO"
NA,"ENSG00000169902","TPST1",-0.0684280078051929,0.738495817906778,NA,NA,NA,"NO","NO"
NA,"ENSG00000169905","TOR1AIP2",0.029299928271783,0.896244502460359,NA,NA,NA,"NO","NO"
NA,"ENSG00000169908","TM4SF1",-0.618755401112808,0.792712222955159,NA,NA,NA,"NO","NO"
NA,"ENSG00000169918","OTUD7A",0.227999359595204,0.342680185820884,NA,NA,NA,"NO","NO"
NA,"ENSG00000169919","GUSB",-0.212815456527049,0.342629830758406,NA,NA,NA,"NO","NO"
NA,"ENSG00000169925","BRD3",-0.115986393552038,0.493103379487878,NA,NA,NA,"NO","NO"
NA,"ENSG00000169926","KLF13",-0.165118313940024,0.371758464084675,NA,NA,NA,"NO","NO"
NA,"ENSG00000203993","ARRDC1-AS1",0.102107689878871,0.693620735003945,NA,NA,NA,"NO","NO"
NA,"ENSG00000169951","ZNF764",0.174578675389216,0.472050870860847,NA,NA,NA,"NO","NO"
NA,"ENSG00000169955","ZNF747",0.0130668914092795,0.964751684997362,NA,NA,NA,"NO","NO"
NA,"ENSG00000169957","ZNF768",0.0527253995019219,0.789669795871552,NA,NA,NA,"NO","NO"
NA,"ENSG00000169962","TAS1R3",-0.387461898363531,0.470391493478179,NA,NA,NA,"NO","NO"
NA,"ENSG00000169967","MAP3K2",0.0641637642696962,0.723459062202672,NA,NA,NA,"NO","NO"
NA,"ENSG00000169972","PUSL1",0.0935605430211854,0.613007397114406,NA,NA,NA,"NO","NO"
NA,"ENSG00000169976","SF3B5",0.0782191423168044,0.651426681763724,NA,NA,NA,"NO","NO"
NA,"ENSG00000204070","SYS1",0.0166626401822123,0.932096147360532,NA,NA,NA,"NO","NO"
NA,"ENSG00000169992","NLGN2",-0.0342884823077974,0.847184087013709,NA,NA,NA,"NO","NO"
NA,"ENSG00000170004","CHD3",-0.214133788065582,0.319623188398007,NA,NA,NA,"NO","NO"
NA,"ENSG00000170006","TMEM154",-0.392859990764511,0.224303854597433,NA,NA,NA,"NO","NO"
NA,"ENSG00000170027","YWHAG",-0.0538577587439839,0.76473064073598,NA,NA,NA,"NO","NO"
NA,"ENSG00000170037","CNTROB",-0.0690695834003394,0.671952168805244,NA,NA,NA,"NO","NO"
NA,"ENSG00000170043","TRAPPC1",-0.0181535313416141,0.919219481451669,NA,NA,NA,"NO","NO"
NA,"ENSG00000204138","PHACTR4",-0.11005456133558,0.435384549704543,NA,NA,NA,"NO","NO"
NA,"ENSG00000170085","SIMC1",-0.074224950113472,0.78476515340105,NA,NA,NA,"NO","NO"
NA,"ENSG00000170088","TMEM192",0.0297981768745821,0.86155962426312,NA,NA,NA,"NO","NO"
NA,"ENSG00000170089","RP11-423H2.1",0.0785582197967045,0.68873146741771,NA,NA,NA,"NO","NO"
NA,"ENSG00000204172","AGAP9",-0.0224011977812677,0.900415524864389,NA,NA,NA,"NO","NO"
NA,"ENSG00000237729","AC002075.4",-0.0636163470838769,0.813648810985274,NA,NA,NA,"NO","NO"
NA,"ENSG00000170122","FOXD4",0.0339485008194258,0.928219192737385,NA,NA,NA,"NO","NO"
NA,"ENSG00000204178","TMEM57",-0.0297730611731177,0.888130426363811,NA,NA,NA,"NO","NO"
NA,"ENSG00000170153","RNF150",-0.578947471568916,0.594997433808344,NA,NA,NA,"NO","NO"
NA,"ENSG00000170160","CCDC144A",0.319324774835715,0.522816764137967,NA,NA,NA,"NO","NO"
NA,"ENSG00000170161","RP11-262H14.4",0.037889299586547,0.899680983570287,NA,NA,NA,"NO","NO"
NA,"ENSG00000204209","DAXX",-0.0124247186924862,0.955200403308351,NA,NA,NA,"NO","NO"
NA,"ENSG00000170175","CHRNB1",-0.064518635778601,0.721747546000647,NA,NA,NA,"NO","NO"
NA,"ENSG00000170185","USP38",0.108180958312397,0.577931242108186,NA,NA,NA,"NO","NO"
NA,"ENSG00000170190","SLC16A5",-0.103143468725122,0.640409640353008,NA,NA,NA,"NO","NO"
NA,"ENSG00000170191","NANP",0.0789342316805848,0.678276208239046,NA,NA,NA,"NO","NO"
NA,"ENSG00000170214","ADRA1B",-1.28565873657542,0.643464481988745,NA,NA,NA,"NO","NO"
NA,"ENSG00000204237","OXLD1",0.242100490878953,0.164761157335137,NA,NA,NA,"NO","NO"
NA,"ENSG00000170234","PWWP2A",0.050526640938493,0.831995431492031,NA,NA,NA,"NO","NO"
NA,"ENSG00000170242","USP47",-0.104476683676136,0.526169883867869,NA,NA,NA,"NO","NO"
NA,"ENSG00000170260","ZNF212",-0.0137734788260757,0.934429542471953,NA,NA,NA,"NO","NO"
NA,"ENSG00000170262","MRAP",-0.151760761772758,0.624401470807196,NA,NA,NA,"NO","NO"
NA,"ENSG00000170264","FAM161A",-0.0860146550844991,0.739028252826308,NA,NA,NA,"NO","NO"
NA,"ENSG00000170265","ZNF282",-0.0225378944001875,0.883063987086506,NA,NA,NA,"NO","NO"
NA,"ENSG00000170266","GLB1",-0.0331019349330557,0.825360274663904,NA,NA,NA,"NO","NO"
NA,"ENSG00000170270","GON7",0.133731715722445,0.789099415683497,NA,NA,NA,"NO","NO"
NA,"ENSG00000170271","FAXDC2",-0.0974862895018189,0.705520170588428,NA,NA,NA,"NO","NO"
NA,"ENSG00000170291","ELP5",0.00513573928934807,0.970674158100766,NA,NA,NA,"NO","NO"
NA,"ENSG00000170293","CMTM8",-0.0826308733778456,0.666476176585591,NA,NA,NA,"NO","NO"
NA,"ENSG00000204301","NOTCH4",-0.295406780956102,0.627997381264386,NA,NA,NA,"NO","NO"
NA,"ENSG00000170315","UBB",-0.131506224507584,0.526428865562924,NA,NA,NA,"NO","NO"
NA,"ENSG00000170322","NFRKB",-0.0131326596148664,0.935114450303106,NA,NA,NA,"NO","NO"
NA,"ENSG00000204311","DFNB59",0.155147040899351,0.693460360259549,NA,NA,NA,"NO","NO"
NA,"ENSG00000170340","B3GNT2",0.0681007122402715,0.785001190605065,NA,NA,NA,"NO","NO"
NA,"ENSG00000170345","FOS",-0.00411057722792574,0.989697653609186,NA,NA,NA,"NO","NO"
NA,"ENSG00000170348","TMED10",0.113931890224322,0.519580816682126,NA,NA,NA,"NO","NO"
NA,"ENSG00000170356","OR2A20P",0.0045758136507823,0.992738490378226,NA,NA,NA,"NO","NO"
NA,"ENSG00000170365","SMAD1",0.0365362416455191,0.815647054041975,NA,NA,NA,"NO","NO"
NA,"ENSG00000170379","TCAF2",-0.0682924181896479,0.89864093598359,NA,NA,NA,"NO","NO"
NA,"ENSG00000204352","C9orf129",0.00906020976767419,0.953495792307758,NA,NA,NA,"NO","NO"
NA,"ENSG00000170385","SLC30A1",0.17382237741344,0.380624373250658,NA,NA,NA,"NO","NO"
NA,"ENSG00000204366","ZBTB12",0.0260115641798229,0.8980333506835,NA,NA,NA,"NO","NO"
NA,"ENSG00000170412","GPRC5C",-0.172454108378202,0.398807898496381,NA,NA,NA,"NO","NO"
NA,"ENSG00000170417","TMEM182",-0.0538483968917949,0.833972971104297,NA,NA,NA,"NO","NO"
NA,"ENSG00000170421","KRT8",0.0153400127579566,0.973274831894932,NA,NA,NA,"NO","NO"
NA,"ENSG00000204386","NEU1",-0.164631955598375,0.620389338516648,NA,NA,NA,"NO","NO"
NA,"ENSG00000170430","MGMT",-0.243974037119099,0.386704814110875,NA,NA,NA,"NO","NO"
NA,"ENSG00000170439","METTL7B",-0.00536049733300592,0.984235737753711,NA,NA,NA,"NO","NO"
NA,"ENSG00000170442","KRT86",-0.17297419678475,0.774401930338382,NA,NA,NA,"NO","NO"
NA,"ENSG00000170445","HARS",-0.0544332677218788,0.819937198254778,NA,NA,NA,"NO","NO"
NA,"ENSG00000238083","LRRC37A2",-0.0458435748310961,0.748216156421998,NA,NA,NA,"NO","NO"
NA,"ENSG00000170464","DNAJC18",0.218041840060692,0.485587963241744,NA,NA,NA,"NO","NO"
NA,"ENSG00000170468","C14orf169",0.12225644366138,0.618845615203607,NA,NA,NA,"NO","NO"
NA,"ENSG00000170469","SPATA24",-0.143337038189399,0.717743941394228,NA,NA,NA,"NO","NO"
NA,"ENSG00000204422","XXbac-BPG32J3.20",-0.1447527705325,0.439141539424884,NA,NA,NA,"NO","NO"
NA,"ENSG00000204428","LY6G5C",-0.283823713515353,0.507821048386519,NA,NA,NA,"NO","NO"
NA,"ENSG00000170502","NUDT9",-0.0474620498114966,0.830843768543711,NA,NA,NA,"NO","NO"
NA,"ENSG00000170515","PA2G4",0.0129061819096714,0.945503555545837,NA,NA,NA,"NO","NO"
NA,"ENSG00000170523","KRT83",0.459136132885626,0.488745803993098,NA,NA,NA,"NO","NO"
NA,"ENSG00000170525","PFKFB3",0.0375923798083857,0.886423449520229,NA,NA,NA,"NO","NO"
NA,"ENSG00000170537","TMC7",0.183329459012698,0.54235584556322,NA,NA,NA,"NO","NO"
NA,"ENSG00000170540","ARL6IP1",-0.093437286620671,0.632687131927793,NA,NA,NA,"NO","NO"
NA,"ENSG00000204469","PRRC2A",-0.093278550995878,0.545620348730397,NA,NA,NA,"NO","NO"
NA,"ENSG00000204498","NFKBIL1",0.0249622410074286,0.901260094396304,NA,NA,NA,"NO","NO"
NA,"ENSG00000204519","ZNF551",-0.0350292784661894,0.901347635768704,NA,NA,NA,"NO","NO"
NA,"ENSG00000170579","DLGAP1",0.374103139948718,0.6146872775962,NA,NA,NA,"NO","NO"
NA,"ENSG00000170581","STAT2",-0.0346741904496444,0.889369254848257,NA,NA,NA,"NO","NO"
NA,"ENSG00000170584","NUDCD2",0.0738737816419839,0.646722526753844,NA,NA,NA,"NO","NO"
NA,"ENSG00000170604","IRF2BP1",0.0824786267555835,0.562047452297251,NA,NA,NA,"NO","NO"
NA,"ENSG00000170606","HSPA4",0.0484132075593413,0.816221930752181,NA,NA,NA,"NO","NO"
NA,"ENSG00000170608","FOXA3",0.0682816254712635,0.769635402966612,NA,NA,NA,"NO","NO"
NA,"ENSG00000170619","COMMD5",0.0357611596229832,0.878806936890684,NA,NA,NA,"NO","NO"
NA,"ENSG00000170629","DPY19L2P2",-0.5975660090645,0.616142194676966,NA,NA,NA,"NO","NO"
NA,"ENSG00000170631","ZNF16",0.136877859139889,0.497266658021789,NA,NA,NA,"NO","NO"
NA,"ENSG00000170632","ARMC10",0.115963092181971,0.431374055657041,NA,NA,NA,"NO","NO"
NA,"ENSG00000204576","PRR3",0.101924083351227,0.625088752064123,NA,NA,NA,"NO","NO"
NA,"ENSG00000170634","ACYP2",-0.03650726074682,0.885924799473516,NA,NA,NA,"NO","NO"
NA,"ENSG00000204584","RP11-304F15.3",0.24128383033917,0.814520030443574,NA,NA,NA,"NO","NO"
NA,"ENSG00000170647","TMEM133",-0.147939989097369,0.589760525404951,NA,NA,NA,"NO","NO"
NA,"ENSG00000204590","GNL1",-0.0409718272320232,0.792452179804044,NA,NA,NA,"NO","NO"
NA,"ENSG00000204604","ZNF468",-0.0457816079978768,0.85116436544659,NA,NA,NA,"NO","NO"
NA,"ENSG00000204610","TRIM15",0.302963449437599,0.176813817922044,NA,NA,NA,"NO","NO"
NA,"ENSG00000170689","HOXB9",0.045960212247806,0.84999422799704,NA,NA,NA,"NO","NO"
NA,"ENSG00000238795","SCARNA12",0.372397022992957,0.253685033289796,NA,NA,NA,"NO","NO"
NA,"ENSG00000170734","POLH",-0.0280073696184706,0.870468404713247,NA,NA,NA,"NO","NO"
NA,"ENSG00000204623","ZNRD1ASP",0.0584045303343381,0.725860590517644,NA,NA,NA,"NO","NO"
NA,"ENSG00000170779","CDCA4",-0.0144402745538512,0.964726372960237,NA,NA,NA,"NO","NO"
NA,"ENSG00000170791","CHCHD7",-0.0484052428392507,0.782864585018836,NA,NA,NA,"NO","NO"
NA,"ENSG00000170802","FOXN2",0.104197284894648,0.623719585225294,NA,NA,NA,"NO","NO"
NA,"ENSG00000170832","USP32",-0.000835369620277859,0.996024303116562,NA,NA,NA,"NO","NO"
NA,"ENSG00000170835","CEL",-0.654787149256313,0.055910439477473,NA,NA,NA,"NO","NO"
NA,"ENSG00000170836","PPM1D",0.0910981137150255,0.628546725640222,NA,NA,NA,"NO","NO"
NA,"ENSG00000170837","GPR27",-0.777869483033776,0.545266990521677,NA,NA,NA,"NO","NO"
NA,"ENSG00000170846","AC093323.3",0.255705059897332,0.389819266466449,NA,NA,NA,"NO","NO"
NA,"ENSG00000170852","KBTBD2",-0.052524349431903,0.774835709385822,NA,NA,NA,"NO","NO"
NA,"ENSG00000170854","MINA",0.175286944305248,0.286975026807206,NA,NA,NA,"NO","NO"
NA,"ENSG00000170855","TRIAP1",0.15254722805391,0.397791327023199,NA,NA,NA,"NO","NO"
NA,"ENSG00000170871","KIAA0232",-0.073418020489342,0.765178203033815,NA,NA,NA,"NO","NO"
NA,"ENSG00000170876","TMEM43",0.117884183689941,0.601629535502216,NA,NA,NA,"NO","NO"
NA,"ENSG00000170881","RNF139",0.0594821085089512,0.771786139684649,NA,NA,NA,"NO","NO"
NA,"ENSG00000170889","RPS9",0.0157705556805467,0.959501667505546,NA,NA,NA,"NO","NO"
NA,"ENSG00000170891","CYTL1",0.132763084718254,0.942058130099597,NA,NA,NA,"NO","NO"
NA,"ENSG00000170892","TSEN34",0.0314135146560028,0.85177718629081,NA,NA,NA,"NO","NO"
NA,"ENSG00000204789","ZNF204P",0.0947454159292604,0.748606469249215,NA,NA,NA,"NO","NO"
NA,"ENSG00000170903","MSANTD4",0.0526058444307633,0.764287365705627,NA,NA,NA,"NO","NO"
NA,"ENSG00000170906","NDUFA3",-0.0515241317777688,0.777762760671101,NA,NA,NA,"NO","NO"
NA,"ENSG00000170909","OSCAR",0.102078922698497,0.796370949066114,NA,NA,NA,"NO","NO"
NA,"ENSG00000204802","RP11-111F5.4",0.0463986716136562,0.871299748317288,NA,NA,NA,"NO","NO"
NA,"ENSG00000204815","TTC25",-0.226384287768824,0.645640924685053,NA,NA,NA,"NO","NO"
NA,"ENSG00000170919","TPT1-AS1",-0.135683688457473,0.555046421454836,NA,NA,NA,"NO","NO"
NA,"ENSG00000204837","FGF7P3",0.141841176663567,0.474929344497568,NA,NA,NA,"NO","NO"
NA,"ENSG00000170935","NCBP2L",0.0691789020221911,0.946252798486714,NA,NA,NA,"NO","NO"
NA,"ENSG00000204843","DCTN1",-0.0793231417645623,0.683605290675078,NA,NA,NA,"NO","NO"
NA,"ENSG00000170954","ZNF415",-0.937775928339704,0.122954044425372,NA,NA,NA,"NO","NO"
NA,"ENSG00000204856","FAM216A",0.150674050499413,0.736937970482482,NA,NA,NA,"NO","NO"
NA,"ENSG00000171017","LRRC8E",-0.0453925042241181,0.800891740147957,NA,NA,NA,"NO","NO"
NA,"ENSG00000171067","C11orf24",0.120354790654551,0.570066903665274,NA,NA,NA,"NO","NO"
NA,"ENSG00000239557","RP11-168J18.6",-0.0289584364314872,0.924966061071651,NA,NA,NA,"NO","NO"
NA,"ENSG00000171097","KYAT1",0.129661173350408,0.66945409443142,NA,NA,NA,"NO","NO"
NA,"ENSG00000171100","MTM1",-0.166665799495573,0.573985357918352,NA,NA,NA,"NO","NO"
NA,"ENSG00000171103","TRMT61B",0.0819700885337418,0.666969096379973,NA,NA,NA,"NO","NO"
NA,"ENSG00000171105","INSR",-0.175869867237558,0.391377391480608,NA,NA,NA,"NO","NO"
NA,"ENSG00000171109","MFN1",0.0200766724288357,0.88436673859477,NA,NA,NA,"NO","NO"
NA,"ENSG00000204963","PCDHA7",0.301232018294817,0.421458934457463,NA,NA,NA,"NO","NO"
NA,"ENSG00000204965","PCDHA5",0.295402507409726,0.390261384533907,NA,NA,NA,"NO","NO"
NA,"ENSG00000171124","FUT3",-0.117103057311594,0.760307176194367,NA,NA,NA,"NO","NO"
NA,"ENSG00000171126","KCNG3",-0.161426201723905,0.709084958715304,NA,NA,NA,"NO","NO"
NA,"ENSG00000204991","SPIRE2",0.00369779150441385,0.986721231869721,NA,NA,NA,"NO","NO"
NA,"ENSG00000171148","TADA3",0.0749976903405321,0.827278643664207,NA,NA,NA,"NO","NO"
NA,"ENSG00000171155","C1GALT1C1",0.165094563542297,0.434830655732031,NA,NA,NA,"NO","NO"
NA,"ENSG00000171159","C9orf16",0.00166404027236133,0.993179896048813,NA,NA,NA,"NO","NO"
NA,"ENSG00000171160","MORN4",0.136222143918116,0.71420534440586,NA,NA,NA,"NO","NO"
NA,"ENSG00000171161","ZNF672",0.032988136382178,0.846174472235171,NA,NA,NA,"NO","NO"
NA,"ENSG00000171163","ZNF692",0.102845894023474,0.549099954485916,NA,NA,NA,"NO","NO"
NA,"ENSG00000205129","C4orf47",-0.050747111670733,0.919658519159487,NA,NA,NA,"NO","NO"
NA,"ENSG00000171174","RBKS",0.402433795651625,0.304933876300292,NA,NA,NA,"NO","NO"
NA,"ENSG00000205138","SDHAF1",0.195413041162313,0.282934115239031,NA,NA,NA,"NO","NO"
NA,"ENSG00000171204","TMEM126B",0.133401347260216,0.545522546074878,NA,NA,NA,"NO","NO"
NA,"ENSG00000205176","REXO1L1P",-0.917534676837171,0.391545403129372,NA,NA,NA,"NO","NO"
NA,"ENSG00000171219","CDC42BPG",-0.0976784357941449,0.799320867836837,NA,NA,NA,"NO","NO"
NA,"ENSG00000171222","SCAND1",0.0909868118809865,0.741316634659472,NA,NA,NA,"NO","NO"
NA,"ENSG00000171223","JUNB",0.103142285429138,0.672328879825879,NA,NA,NA,"NO","NO"
NA,"ENSG00000171224","C10orf35",-0.022738504543915,0.907825051455495,NA,NA,NA,"NO","NO"
NA,"ENSG00000171227","TMEM37",0.0402769575533931,0.935888000117852,NA,NA,NA,"NO","NO"
NA,"ENSG00000171234","UGT2B7",0.132763084718254,0.895150172897675,NA,NA,NA,"NO","NO"
NA,"ENSG00000171236","LRG1",0.257771408206974,0.7324131034842,NA,NA,NA,"NO","NO"
NA,"ENSG00000171241","SHCBP1",-0.264060764318142,0.498693048310855,NA,NA,NA,"NO","NO"
NA,"ENSG00000171246","NPTX1",1.26213466688636,0.697335077848357,NA,NA,NA,"NO","NO"
NA,"ENSG00000171291","ZNF439",0.528945889866887,0.191617086081426,NA,NA,NA,"NO","NO"
NA,"ENSG00000171295","ZNF440",0.132492639589243,0.512171039126481,NA,NA,NA,"NO","NO"
NA,"ENSG00000171298","GAA",0.0107245804483149,0.950111773416706,NA,NA,NA,"NO","NO"
NA,"ENSG00000171303","KCNK3",0.08672534787291,0.947820718663799,NA,NA,NA,"NO","NO"
NA,"ENSG00000171307","ZDHHC16",-0.100215108556387,0.843474121329705,NA,NA,NA,"NO","NO"
NA,"ENSG00000171311","EXOSC1",0.064285019839371,0.709555974446355,NA,NA,NA,"NO","NO"
NA,"ENSG00000171314","PGAM1",-0.0100367157058177,0.974684217228935,NA,NA,NA,"NO","NO"
NA,"ENSG00000205356","TECPR1",0.0613249045895996,0.743806329612423,NA,NA,NA,"NO","NO"
NA,"ENSG00000171320","ESCO2",0.0146793913014469,0.97684418293373,NA,NA,NA,"NO","NO"
NA,"ENSG00000171345","KRT19",-0.0371859269619836,0.965845273466251,NA,NA,NA,"NO","NO"
NA,"ENSG00000171346","KRT15",-0.00683953765866363,0.984646403967642,NA,NA,NA,"NO","NO"
NA,"ENSG00000171357","LURAP1",0.742962358938829,0.531461920567075,NA,NA,NA,"NO","NO"
NA,"ENSG00000171365","CLCN5",-0.190674643002701,0.472640045978591,NA,NA,NA,"NO","NO"
NA,"ENSG00000171385","KCND3",-0.00599088949238835,0.984411775788108,NA,NA,NA,"NO","NO"
NA,"ENSG00000171388","APLN",-1.73548424610968,0.272287840221159,NA,NA,NA,"NO","NO"
NA,"ENSG00000171401","KRT13",0.182007460327121,0.899198836444795,NA,NA,NA,"NO","NO"
NA,"ENSG00000205485","AC004980.7",-0.0428724399714673,0.817109297367125,NA,NA,NA,"NO","NO"
NA,"ENSG00000171425","ZNF581",0.188797548791667,0.42276874719596,NA,NA,NA,"NO","NO"
NA,"ENSG00000171428","NAT1",-0.0190952118290664,0.97822411304617,NA,NA,NA,"NO","NO"
NA,"ENSG00000205534","SMG1P2",-0.0481035230459792,0.760632771400094,NA,NA,NA,"NO","NO"
NA,"ENSG00000171435","KSR2",0.0212399410461752,0.957353388783293,NA,NA,NA,"NO","NO"
NA,"ENSG00000205544","TMEM256",0.0251349186122773,0.919941506187845,NA,NA,NA,"NO","NO"
NA,"ENSG00000205559","CHKB-AS1",-0.180342574376666,0.62881927738037,NA,NA,NA,"NO","NO"
NA,"ENSG00000171448","ZBTB26",0.396415219631061,0.107856809139078,NA,NA,NA,"NO","NO"
NA,"ENSG00000171450","CDK5R2",-0.288962866277198,0.529973185505317,NA,NA,NA,"NO","NO"
NA,"ENSG00000205572","SERF1B",0.0989553654124053,0.556543950578503,NA,NA,NA,"NO","NO"
NA,"ENSG00000171453","POLR1C",0.0235765627253999,0.893374398272952,NA,NA,NA,"NO","NO"
NA,"ENSG00000171456","ASXL1",-0.0726537325667085,0.644160113963179,NA,NA,NA,"NO","NO"
NA,"ENSG00000171462","DLK2",-0.0568926630920263,0.869972902039812,NA,NA,NA,"NO","NO"
NA,"ENSG00000171466","ZNF562",0.229288278273668,0.168374721717215,NA,NA,NA,"NO","NO"
NA,"ENSG00000205584","AC005488.11",0.0269967172465385,0.93887089282902,NA,NA,NA,"NO","NO"
NA,"ENSG00000171469","ZNF561",0.242467431324036,0.186592440996733,NA,NA,NA,"NO","NO"
NA,"ENSG00000171475","WIPF2",-0.102144284387724,0.556626666693516,NA,NA,NA,"NO","NO"
NA,"ENSG00000171488","LRRC8C",0.0262184595456696,0.915003958757762,NA,NA,NA,"NO","NO"
NA,"ENSG00000171490","RSL1D1",0.0852148000405997,0.680147541913818,NA,NA,NA,"NO","NO"
NA,"ENSG00000171497","PPID",-0.0418084413658075,0.815043572642862,NA,NA,NA,"NO","NO"
NA,"ENSG00000205664","RP11-706O15.1",0.0771850769448648,0.709066073641194,NA,NA,NA,"NO","NO"
NA,"ENSG00000171522","PTGER4",-0.305069803409927,0.464509999598973,NA,NA,NA,"NO","NO"
NA,"ENSG00000171530","TBCA",-0.0293543488397976,0.899465832611148,NA,NA,NA,"NO","NO"
NA,"ENSG00000171551","ECEL1",0.132763084718259,0.930421968918479,NA,NA,NA,"NO","NO"
NA,"ENSG00000171552","BCL2L1",-0.13228508123405,0.556099906644442,NA,NA,NA,"NO","NO"
NA,"ENSG00000171557","FGG",0.957707424984598,0.475249046887894,NA,NA,NA,"NO","NO"
NA,"ENSG00000171560","FGA",0.132763084718259,0.96210463372458,NA,NA,NA,"NO","NO"
NA,"ENSG00000171564","FGB",0.50387100767292,0.928054916525574,NA,NA,NA,"NO","NO"
NA,"ENSG00000205744","DENND1C",-0.227960253696613,0.324713957067973,NA,NA,NA,"NO","NO"
NA,"ENSG00000171570","RAB4B-EGLN2",-0.04705699361811,0.787848537719719,NA,NA,NA,"NO","NO"
NA,"ENSG00000205758","CRYZL1",0.0489645979027089,0.815569098819282,NA,NA,NA,"NO","NO"
NA,"ENSG00000205765","C5orf51",-0.0982848659561517,0.573991101020291,NA,NA,NA,"NO","NO"
NA,"ENSG00000171606","ZNF274",0.189165549550793,0.542835761479584,NA,NA,NA,"NO","NO"
NA,"ENSG00000171612","SLC25A33",0.205067939787788,0.228439494423891,NA,NA,NA,"NO","NO"
NA,"ENSG00000171617","ENC1",0.194492893142959,0.588467539560533,NA,NA,NA,"NO","NO"
NA,"ENSG00000171631","P2RY6",-1.44771987351463,0.258143101116137,NA,NA,NA,"NO","NO"
NA,"ENSG00000171634","BPTF",-0.132427625826464,0.474807864982332,NA,NA,NA,"NO","NO"
NA,"ENSG00000171680","PLEKHG5",-0.076673145885497,0.742334109963142,NA,NA,NA,"NO","NO"
NA,"ENSG00000205871","RPS3AP47",0.0769723089963703,0.805862800726513,NA,NA,NA,"NO","NO"
NA,"ENSG00000171700","RGS19",-0.205646187984098,0.476412656188629,NA,NA,NA,"NO","NO"
NA,"ENSG00000171703","TCEA2",0.00193478150519732,0.992842726101074,NA,NA,NA,"NO","NO"
NA,"ENSG00000171714","ANO5",-0.0184614159464828,0.970384980249937,NA,NA,NA,"NO","NO"
NA,"ENSG00000171720","HDAC3",0.0163772414296215,0.942441673270543,NA,NA,NA,"NO","NO"
NA,"ENSG00000205923","CEMP1",-0.00627797297378363,0.981630973359196,NA,NA,NA,"NO","NO"
NA,"ENSG00000171757","LRRC34",0.215533629507192,0.63869842542147,NA,NA,NA,"NO","NO"
NA,"ENSG00000171763","SPATA5L1",-0.0638055463138461,0.811271330500746,NA,NA,NA,"NO","NO"
NA,"ENSG00000205978","NYNRIN",-0.112805141750996,0.873717373439855,NA,NA,NA,"NO","NO"
NA,"ENSG00000171790","SLFNL1",0.50258112303713,0.292244740346135,NA,NA,NA,"NO","NO"
NA,"ENSG00000171792","RHNO1",0.19338015526606,0.364862435354828,NA,NA,NA,"NO","NO"
NA,"ENSG00000171793","CTPS1",0.110603520080383,0.632310339982277,NA,NA,NA,"NO","NO"
NA,"ENSG00000171806","METTL18",0.244342833236868,0.467210945979947,NA,NA,NA,"NO","NO"
NA,"ENSG00000206147","RPL23AP57",-0.356231824597516,0.199341044839724,NA,NA,NA,"NO","NO"
NA,"ENSG00000171824","EXOSC10",0.0358697793502376,0.881556156559761,NA,NA,NA,"NO","NO"
NA,"ENSG00000171827","ZNF570",0.0546587044207492,0.966752034268189,NA,NA,NA,"NO","NO"
NA,"ENSG00000171843","MLLT3",-0.231658521002718,0.392701518588709,NA,NA,NA,"NO","NO"
NA,"ENSG00000171848","RRM2",-0.111872782165953,0.822187809109329,NA,NA,NA,"NO","NO"
NA,"ENSG00000206203","TSSK2",0.022276231402838,0.968077377354728,NA,NA,NA,"NO","NO"
NA,"ENSG00000240776","RP11-435F17.1",0.0567028586835612,0.805937557319718,NA,NA,NA,"NO","NO"
NA,"ENSG00000171862","PTEN",-0.0773967090316487,0.725666516523987,NA,NA,NA,"NO","NO"
NA,"ENSG00000171863","RPS7",0.0717266013212665,0.765288992666178,NA,NA,NA,"NO","NO"
NA,"ENSG00000171865","RNASEH1",0.123075386252331,0.4744049738774,NA,NA,NA,"NO","NO"
NA,"ENSG00000206417","H1FX-AS1",-0.0178614832098241,0.945498151953326,NA,NA,NA,"NO","NO"
NA,"ENSG00000171889","MIR31HG",-0.665898078163964,0.489008773382693,NA,NA,NA,"NO","NO"
NA,"ENSG00000171903","CYP4F11",-0.137968466376692,0.73771344124041,NA,NA,NA,"NO","NO"
NA,"ENSG00000171928","TVP23B",-0.0245752710973726,0.907057357703114,NA,NA,NA,"NO","NO"
NA,"ENSG00000206535","LNP1",0.0838406517414056,0.85271421929358,NA,NA,NA,"NO","NO"
NA,"ENSG00000171951","SCG2",0.888986143764659,0.101770559949327,NA,NA,NA,"NO","NO"
NA,"ENSG00000171953","ATPAF2",-0.0866424344125774,0.716633261577357,NA,NA,NA,"NO","NO"
NA,"ENSG00000206567","AC022007.5",-0.0251548635227771,0.951722095782483,NA,NA,NA,"NO","NO"
NA,"ENSG00000206573","THUMPD3-AS1",0.161673226188667,0.351668416203635,NA,NA,NA,"NO","NO"
